C4_A15010000H_001445,ohana的天空民宿,"您好,歡迎來到台東,我們是一個很樂於分享的家庭。  在台中經營背包客棧三年多,由於法規的關係,ohana舉家搬遷至台東好山好水的地方開始新的客棧人生。  希望旅行的朋友,可以透過緩慢移動的速度,看看這城市,和這城市生活的人們有連結~我們也有很豐富的藏書(旅行,木作等...),如果想要靜靜地坐下來看書的話也是很舒服的哦!  一個靜靜存在城市中的小天地!台東值得喜歡旅行的朋友來認識它哦!預訂床位請至如下網址傳訊給我們:https://www.facebook.com/ohanawood/",,臺東縣臺東市樂利路2-2號,950,臺東縣,臺東市,886-953-775328,,A15010000H,https://www.facebook.com/ohanawood/,https://taiwan.taiwanstay.net.tw/twpic/226251.jpg?v=20250702,民宿外觀,https://taiwan.taiwanstay.net.tw/twpic/226252.jpg?v=20250702,床位,https://taiwan.taiwanstay.net.tw/twpic/226253.jpg?v=20250702,床位,121.124112,22.797721,4,,其他4800;其他7000;,"無線網路,,自行車友善旅宿",車位:小客車0輛、機車0輛、大客車0輛,4,5600,7000,0,ohana0915@yahoo.com.tw,38,0,0,0,0
C4_A15010000H_001448,巧合大飯店,巧合飯店位於台中的交通樞紐-台中火車站附近，臨近國光客運、統聯客運、全航客運及豐原客運(步行距離皆在5分鐘內)，步行可達繼光商店街、台中電子街、台中公園、一中商圈、太魯閣購物中心...搭乘公車、客運、火車等大眾交通工具遊覽台中亦非常便利。本飯店為全新裝潢並領有「旅館業登記證」、「旅館工會證照」客房均有中央空調控制；全館使用政府評定合格高級防火建材及進口浴設備，並投保公共意外責任險，提供您一個舒適、乾淨、安全的商務旅遊住宿環境。,2,臺中市中區建國路163號,400,臺中市,中區,886-4-22297161,886-4-22251845,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/30609.JPG?v=20250702,飯店外觀,https://taiwan.taiwanstay.net.tw/twpic/6605.JPG?v=20250702,飯店大門,https://taiwan.taiwanstay.net.tw/twpic/21113.jpg?v=20250702,大廳,120.685329,24.138211,3,,雙人房(無障礙客房)9800;雙人房(無障礙客房)9800;,"餐廳,無線網路,國民旅遊卡,無障礙客房,自助洗衣(收費),,,,",車位:小客車4輛、機車10輛、大客車0輛,123,3800,9800,1,chancehotel@gmail.com,334,0,,,14
C4_A15010000H_001464,展旺台中輕行旅,位於臺中市的旅館,,臺中市中區建國路180號,400,臺中市,中區,886-4-22269666,886-4-22223398,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/25601.jpg?v=20250702,外觀,https://taiwan.taiwanstay.net.tw/twpic/46268.jpg?v=20250702,大廳,https://taiwan.taiwanstay.net.tw/twpic/12819.jpg?v=20250702,商務套房,120.685181,24.137848,3,,雙人房(無障礙客房)0;雙人房(無障礙客房)0;雙人房(無障礙客房)3800;,"會議場所,健身房,有線網路,無線網路,國民旅遊卡,無障礙客房,自助洗衣(免費),上網電腦(免費),,,,洗衣服務,郵電服務,貴重物品保管專櫃,行動支付,,,自行車友善旅宿",車位:小客車0輛、機車0輛、大客車0輛,81,4500,9000,0,94210710@hotel-leisure.com,194,0,,,0
C4_A15010000H_001849,台中金典酒店,文化、休閒、購物、交通一應俱全，與自然科學博物館、植物園、廣三SOGO、勤美誠品綠園道商圈及金典綠園道共構完整的生活中心，只需5分鐘的步行時間，便可以領略台中的文化、台中的美。10分鐘車程可抵達台中市各大知名觀光景點、20分鐘車程抵達台中火車站及烏日高鐵站，距離清泉崗機場也只需30分鐘，在最短的時間內滿足您對食衣住行的所有需求！,5,臺中市西區健行路1049號,403,臺中市,西區,886-4-23288000,886-4-23229000,A15010000H,http://www.splendor-taichung.com.tw,https://taiwan.taiwanstay.net.tw/twpic/5851.jpg?v=20250702,大廳櫃台,https://taiwan.taiwanstay.net.tw/twpic/7719.jpg?v=20250702,金園中餐廳,https://taiwan.taiwanstay.net.tw/twpic/25275.jpg?v=20250702,鐵板燒,120.663170,24.155972,1,,套房19000;套房21000;雙人房10200;套房13800;套房65000;雙人房8800;雙人房(無障礙客房)8000;套房12800;套房21000;,"餐廳,會議場所,咖啡廳,酒吧,宴會廳,健身房,游泳池,有線網路,無線網路,三溫暖,國民旅遊卡,停車場,無障礙客房,上網電腦(免費),,,,兒童遊樂設施,洗衣服務,商務旅遊中心,接送服務,自行車租借,行動支付,哺乳室,AED,外幣兌換,,,自行車友善旅宿",車位:小客車450輛、機車250輛、大客車0輛,222,8000,65000,1,hotelmail@splendor-taichung.com.tw,444,0,,,700
C4_A15010000H_002134,赫絲珀HSR高鐵行旅,=台中住宿 赫絲珀高鐵行旅 HSR Hotel=這裡讓你體驗舒適的旅店住宿服務，不單是商務旅行的首選、經濟旅行的首選，更是輕便旅行的選擇，您只需花上5分鐘車程即可抵達台中高鐵站！從這邊可以開啟您的全台之旅。你要去哪裡？哪裡都能去！微旅行的時代正要來臨，歡迎您一同共享美麗的台中。就讓你我一同在旅行的路上細細品嘗每個不同故事的角落吧！* LINE@訂房: hsrhotel* 訂房專線 ： +886 4 2336-5771 * Email: hsrhotel@gmail.com,,臺中市烏日區新興路255號,414,臺中市,烏日區,886-4-23365771,886-4-23362482,A15010000H,https://www.hesperhotel.com.tw/,,,,,https://taiwan.taiwanstay.net.tw/twpic/67664.jpg?v=20250702,Hesper Hotel Lobby,120.623251,24.104165,3,,雙人房(無障礙客房)5680;,"無線網路,停車場,無障礙客房,自助洗衣(收費),上網電腦(免費),,,,洗衣服務,郵電服務,商務旅遊中心,,,自行車友善旅宿",車位:小客車21輛、機車0輛、大客車0輛,74,9880,18880,0,hesperuser@gmail.com,160,0,,,21
C4_A15010000H_002203,庄園,【庄園】民宿位於台中后里麗寶樂園西方約三公里，是一獨棟三層日系建築，戶外綠油油稻田，眺望大台中市一望無際。民宿主人熱愛這片土地、以任職台北建設公司工作三十年的經驗，一手打造自設計、規劃、監工、嚴謹施工品質，挑選一流建材【庄園】民宿焉然成型。 【庄園】要求乾淨、寧靜、樸實，讓旅人們有賓至如歸的感受，寧靜純樸的房宿，為的是讓貴賓們可以在每次來臨時，都有遠離塵囂的體驗。在三樓露臺提供戶外空間可休憩，一樓庭院寬廣舒適、停車、野營、烤肉、嬉戲皆宜，是享受農村無拘無束生活的好地方，讓您無拘無束的享受悠閒的一日，是我們所衷心期盼、也是我們最大的目的。在這裡你可以隨意地眺望遠處青翠的山巒，享受一畝畝綠油油的稻田田園美景，或是騎著單車悠閒自在地穿梭於鄉間小路間，恣意的呼吸著新鮮的空氣及迎面撲鼻而來的稻穗清香。當寂靜夜晚降臨，蟲鳴蛙叫聲將伴你入眠，而悅耳的鳥叫聲則呼喚你迎接美麗的早晨，這一切的一切，您會發現原來幸福其實離我們這麼近，歡迎來到后里【庄園】，我們誠摯地邀請您的蒞臨。訂房專線:0920-039-872LINE ID: B1200ADV,,臺中市后里區太平里公館路20之20號,421,臺中市,后里區,886-4-25570543,,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/4337.jpg?v=20250702,,https://taiwan.taiwanstay.net.tw/twpic/11037.jpg?v=20250702,三樓共用浴廁,https://taiwan.taiwanstay.net.tw/twpic/16894.jpg?v=20250702,二樓雪邦二人客房有陽台,120.662779,24.310565,4,,雙人房3000;其他3000;雙人房3000;雙人房3000;,"無線網路,停車場,接送服務",車位:小客車10輛、機車20輛、大客車0輛,5,3000,5000,0,chaochih039872@yahoo.com.tw,14,0,0,0,30
C4_A15010000H_002500,台中萬楓酒店,台中萬楓酒店擁有著現代高科技的配置和設計。酒店的131間客房均配備有55英吋大屏幕電視、高速wifi、保險箱、USB充電端口和寬敞的浴室，以滿足每一位商務旅客或休閒旅客的需求。此外，作為台灣中南部首家萬豪國際品牌酒店，台中萬楓酒店目前是該區域唯一一家同時提供在線入住和無鑰匙入住便利的酒店。在餐廳，賓客可以享受豐富多樣的自助早餐，盡情享用華夫餅、炒蛋、香腸、燕麥片和當地特色餐品等。早餐過後，餐廳將按照賓客需求提供亞洲、西方美食和萬豪國際精選葡萄酒。此外，最多可容納70人的餐廳也是賓客舉行會議或休閒聚餐的理想場所。在24小時開放的健身中心，賓客可以根據自身的需求隨時進行健身塑形，盡情揮灑汗水。位於大堂的商店同樣全天候營業，賓客可以在任何時間獲取他們喜愛的商品。萬楓酒店品牌起源於J.W. Marriott與Alice Marriott夫婦於1951年在美國弗吉尼亞州買下的萬楓農莊，而萬楓酒店便是以此農莊的名字命名，其創立的目的是為各類旅行者提供寧靜安然、順暢無憂的下榻體驗。一直以來，萬楓酒店以其精選的優質服務、對性價比的注重，以及對舒適住宿體驗的追求而聞名於酒店業。目前在全球擁有近1000間酒店，發展穩定而迅猛。在中國，萬楓酒店也秉承為注重平衡生活的商旅賓客提供舒適簡約的住宿體驗，將「舒適，可靠」的品牌服務，通過成熟的市場網絡，順暢地帶給賓客。台中萬楓酒店致力於讓賓客體驗高效無憂的入住體驗。如欲查詢更多資料及預訂，請前往萬豪國際官方網www.marriott.com或官方App。,,臺中市西屯區環中路二段1155號,407,臺中市,西屯區,886-4-36065188,886-4-36065168,A15010000H,http://www.fairfield.tw/,https://taiwan.taiwanstay.net.tw/twpic/258542.png?v=20250702,飯店外觀及房間照片,https://taiwan.taiwanstay.net.tw/twpic/258541.png?v=20250702,飯店外觀及房間照片,https://taiwan.taiwanstay.net.tw/twpic/258540.png?v=20250702,飯店外觀及房間照片,120.636244,24.182032,3,,雙人房(無障礙客房)8000;,"餐廳,會議場所,宴會廳,健身房,商店,無線網路,停車場,無障礙客房,上網電腦(免費),,,,洗衣服務,郵電服務,貴重物品保管專櫃,接送服務,AED,外幣兌換,,",車位:小客車71輛、機車0輛、大客車0輛,131,7800,11800,0,atyourservice@fairfieldinn.com,262,0,,,71
C4_A15010000H_002611,第八月台汽車旅館,第八月台汽車旅館-獲得國家建築金獅獎、距離彰化火車站，步行僅需5分 鐘，到台中清泉崗機場僅20分鐘1. 提供多項六星級設備，房間每間坪數25-67坪。2. 本館提供大型歐洲進口36孔多噴頭按摩浴缸3. VOD隨選視訊藍光影片4. 42吋液晶電視配合舒適沙發區5. 牧場直送養顏美容牛奶浴6. 不同房型不同享受，弘音瑞影原聲原影KTV、WII、X-BOX設備。7. 提供貼心服務、行李保管、旅遊諮詢、免費WIFI、24小時前台服務，每日客       房清潔。,,彰化縣彰化市辭修路201巷8弄2號等40戶,500,彰化縣,彰化市,886-4-7222200,886-4-7227200,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/4131.jpg?v=20250702,,https://taiwan.taiwanstay.net.tw/twpic/13525.jpg?v=20250702,,https://taiwan.taiwanstay.net.tw/twpic/42884.jpg?v=20250702,,120.537338,24.083509,3,,,"無線網路,停車場,,,,",車位:小客車0輛、機車0輛、大客車0輛,39,4980,8560,0,rbft@hotmail.com.tw,81,0,,,0
C4_A15010000H_002626,豪爵大飯店台中館,豪爵大飯店台中館為經濟簡約型的商務旅館，，位於具備文藝氣息的美術園區，強調簡約、舒適感，並有愜意的綠園休憩空間，可享受異國風情的美食饗宴，客房內的標準配置：液晶數位電視、乾濕分離衛浴設備、按鍵式個人保險箱、無線寬頻上網，舒適經濟的客房空間，強調簡約、舒適感，本館位處台中市中心區，交通便利，生活機能齊全，為台中最便利的商旅飯店。全館101間客房，大廳備有電腦免費無線上網服務，並有報章、雜誌、書冊提供給房客閱讀，輕鬆享受現泡咖啡、茶飲品，給蒞臨的旅客一個舒適悠閒的閱讀空間。,,臺中市西區五權路1-23號,403,臺中市,西區,886-4-23729000,886-4-23752288,A15010000H,http://metrotaichung-hotel.tw,https://taiwan.taiwanstay.net.tw/twpic/76340.JPG?v=20250702,,https://taiwan.taiwanstay.net.tw/twpic/76341.jpg?v=20250702,飯店,https://taiwan.taiwanstay.net.tw/twpic/76105.JPG?v=20250702,大廳,120.665513,24.138498,3,,雙人房7000;雙人房7000;雙人房7000;雙人房7000;,"無線網路,國民旅遊卡,自助洗衣(收費),上網電腦(免費),,,,",車位:小客車0輛、機車0輛、大客車0輛,101,6000,15000,0,metrotaichung@gmail.com,202,0,,,0
C4_A15010000H_002882,綺樂文旅 桃園館,位於桃園客運總站正對面，桃園火車站步行距離３分鐘，三家百貨公司近在咫尺，是購物逛街好地點，還有知名「興仁夜市」占地七千坪，吃喝玩樂滿足您 。桃園，台灣的國門，北上首都台北、南下台中、阿里山、墾丁，甚至到台灣後花園的花蓮、台東，這兒就是您的起點；舒適的客房，簡單精緻，帶有小清新文創風格，體會獨家的台灣人情味，除了賓至如歸，我們還想讓您享樂桃園，看見台灣，就從這裡開始。綺樂桃園館獲准穆斯林認證飯店 綺樂桃園館獲准AED安心場所認證飯店 綺樂桃園館獲准環保旅店認證飯店,,桃園市桃園區復興路95號,330,桃園市,桃園區,886-3-3375988,886-3-3361876,A15010000H,https://leroomhotel.com/,https://taiwan.taiwanstay.net.tw/twpic/72833.jpg?v=20250702,,https://taiwan.taiwanstay.net.tw/twpic/72835.jpg?v=20250702,,https://taiwan.taiwanstay.net.tw/twpic/291516.jpg?v=20250702,外觀,121.314085,24.990681,3,,雙人房(無障礙客房)6000;,"餐廳,無線網路,國民旅遊卡,無障礙客房,,,,AED,,",車位:小客車0輛、機車0輛、大客車0輛,77,6000,6000,0,fnty@leroomhotel.com,154,0,,,0
